m1,m2,m3,m4,m5,m6,maintainability,Reliability,total,ncloc,repository,version,data
0.5327102803738317,0.037383177570093455,0.9813084112149533,1.0,,0.37383177570093457,0.25598130841121497,,,6981,FrontEnd,03-25-2022-23-14-35-v3.0.7,04-04-2022
0.5321100917431193,0.03669724770642202,0.963302752293578,1.0,,0.3761467889908257,0.25279816513761466,,,7144,FrontEnd,04-01-2022-10-41-30-v3.1.0,04-04-2022
0.8,0.0,1.0,1.0,,1.0,0.29700000000000004,,,479,Profile,03-27-2022-18-59-14-v3.3.1,04-04-2022
0.8235294117647058,0.0,1.0,1.0,,1.0,0.3008823529411765,,,978,Registros,03-26-2022-18-26-26-v4.5.2,04-04-2022
0.8235294117647058,0.0,1.0,1.0,,1.0,0.3008823529411765,,,984,Registros,04-01-2022-10-42-10-v4.6.0,04-04-2022
